frame_id,rack_id,track_id,class_id,class_name,confidence,xmin,ymin,xmax,ymax,cx,cy
frame_12,Rack_2,11,2,anw_med,0.9608197808265686,654,223,702,401,678,312
frame_12,Rack_2,20,2,anw_med,0.949357271194458,605,224,653,401,629,312
frame_12,Rack_2,3,2,anw_med,0.9727557897567749,557,223,605,401,581,312
frame_12,Rack_2,9,2,anw_med,0.964053213596344,508,226,557,401,532,313
frame_12,Rack_2,2,2,anw_med,0.9743501543998718,457,225,508,401,482,313
frame_12,Rack_2,50,15,pepsi_med,0.8756639957427979,416,233,456,397,436,315
frame_12,Rack_2,7,15,pepsi_med,0.951913595199585,370,234,415,395,392,314
frame_12,Rack_2,10,15,pepsi_med,0.9584693312644958,321,233,367,396,344,314
frame_12,Rack_2,5,15,pepsi_med,0.9655040502548218,279,235,319,395,299,315
frame_12,Rack_2,8,15,pepsi_med,0.9546436071395874,230,236,277,396,253,316
frame_12,Rack_2,17,15,pepsi_med,0.9433139562606812,187,236,228,395,207,315
frame_12,Rack_2,4,13,kick_med,0.9741829037666321,139,232,186,397,162,314
frame_12,Rack_2,44,13,kick_med,0.8489604592323303,97,230,138,397,117,313
frame_12,Rack_2,22,13,kick_med,0.9387393593788147,48,233,97,397,72,315
frame_12,Rack_2,26,13,kick_med,0.9255161285400391,5,234,47,395,26,314
frame_13,Rack_2,15,3,coke_med,0.954007625579834,1129,222,1192,400,1160,311
frame_13,Rack_2,39,3,coke_med,0.8985186815261841,1065,222,1128,401,1096,311
frame_13,Rack_2,13,3,coke_med,0.9536179304122925,1017,224,1063,400,1040,312
frame_13,Rack_2,40,3,coke_med,0.8781328201293945,963,222,1016,400,989,311
frame_13,Rack_2,1,3,coke_med,0.9687086343765259,912,221,962,400,937,310
frame_13,Rack_2,57,6,coke_v_med,0.8952522277832031,859,225,910,401,884,313
frame_13,Rack_2,19,6,coke_v_med,0.951524555683136,805,225,857,400,831,312
frame_13,Rack_2,29,6,coke_v_med,0.927004337310791,754,224,804,401,779,312
frame_13,Rack_2,33,2,anw_med,0.9441851377487183,704,224,752,402,728,313
