frame_id,rack_id,track_id,class_id,class_name,cx
frame_112,Rack_1,27,1,a&w_small,489
frame_112,Rack_1,36,1,a&w_small,466
frame_112,Rack_1,49,4,coke_small,443
frame_112,Rack_1,34,4,coke_small,421
frame_112,Rack_1,12,4,coke_small,400
frame_112,Rack_1,40,4,coke_small,379
frame_112,Rack_1,38,4,coke_small,358
frame_112,Rack_1,5,4,coke_small,336
frame_112,Rack_1,21,17,sprite_small,315
frame_112,Rack_1,14,17,sprite_small,294
frame_112,Rack_1,25,17,sprite_small,274
frame_112,Rack_1,15,17,sprite_small,253
frame_112,Rack_1,28,9,empty,176
frame_112,Rack_1,57,0,7up_med,69
frame_113,Rack_1,50,1,a&w_small,611
frame_113,Rack_1,35,1,a&w_small,585
frame_113,Rack_1,32,1,a&w_small,562
frame_113,Rack_1,48,1,a&w_small,538
frame_113,Rack_1,37,1,a&w_small,514
frame_113,Rack_1,27,1,a&w_small,490
frame_113,Rack_1,36,1,a&w_small,466
frame_113,Rack_1,49,4,coke_small,444
frame_113,Rack_1,34,4,coke_small,422
frame_113,Rack_1,12,4,coke_small,400
frame_113,Rack_1,40,4,coke_small,379
frame_113,Rack_1,38,4,coke_small,358
frame_113,Rack_1,5,4,coke_small,337
frame_113,Rack_1,21,17,sprite_small,315
frame_113,Rack_1,14,17,sprite_small,294
frame_113,Rack_1,25,17,sprite_small,274
frame_113,Rack_1,15,17,sprite_small,254
frame_113,Rack_1,28,9,empty,176
frame_113,Rack_1,60,0,7up_med,97
frame_113,Rack_1,57,0,7up_med,70
frame_113,Rack_1,58,0,7up_med,46
frame_113,Rack_1,62,0,7up_med,22
frame_114,Rack_1,50,1,a&w_small,611
frame_114,Rack_1,35,1,a&w_small,586
frame_114,Rack_1,32,1,a&w_small,563
frame_114,Rack_1,48,1,a&w_small,539
frame_114,Rack_1,37,1,a&w_small,514
frame_114,Rack_1,27,1,a&w_small,490
frame_114,Rack_1,36,1,a&w_small,467
frame_114,Rack_1,49,4,coke_small,444
frame_114,Rack_1,34,4,coke_small,422
frame_114,Rack_1,12,4,coke_small,400
frame_114,Rack_1,40,4,coke_small,379
frame_114,Rack_1,38,4,coke_small,359
frame_114,Rack_1,5,4,coke_small,337
frame_114,Rack_1,21,17,sprite_small,315
frame_114,Rack_1,14,17,sprite_small,295
frame_114,Rack_1,25,17,sprite_small,275
frame_114,Rack_1,15,17,sprite_small,254
frame_114,Rack_1,28,9,empty,177
frame_114,Rack_1,60,0,7up_med,97
frame_114,Rack_1,57,0,7up_med,70
frame_114,Rack_1,58,0,7up_med,46
frame_114,Rack_1,62,0,7up_med,23
frame_115,Rack_1,50,1,a&w_small,612
frame_115,Rack_1,35,1,a&w_small,587
frame_115,Rack_1,32,1,a&w_small,564
frame_115,Rack_1,48,1,a&w_small,539
frame_115,Rack_1,37,1,a&w_small,515
frame_115,Rack_1,27,1,a&w_small,491
frame_115,Rack_1,36,1,a&w_small,468
frame_115,Rack_1,49,4,coke_small,445
frame_115,Rack_1,34,4,coke_small,423
frame_115,Rack_1,12,4,coke_small,401
frame_115,Rack_1,40,4,coke_small,380
frame_115,Rack_1,38,4,coke_small,359
frame_115,Rack_1,5,4,coke_small,338
frame_115,Rack_1,21,17,sprite_small,316
frame_115,Rack_1,14,17,sprite_small,295
frame_115,Rack_1,25,17,sprite_small,275
frame_115,Rack_1,15,17,sprite_small,255
frame_115,Rack_1,28,9,empty,178
frame_115,Rack_1,60,0,7up_med,98
frame_115,Rack_1,57,0,7up_med,71
frame_115,Rack_1,58,0,7up_med,47
frame_115,Rack_1,62,0,7up_med,24
frame_116,Rack_1,50,1,a&w_small,612
frame_116,Rack_1,35,1,a&w_small,587
frame_116,Rack_1,32,1,a&w_small,565
frame_116,Rack_1,48,1,a&w_small,540
frame_116,Rack_1,37,1,a&w_small,516
